RPT_ID|ACCOUNTS_PAYABLE_START|ACCOUNTS_PAYABLE_END|LOANS_PAYABLE_START|LOANS_PAYABLE_END|MORTGAGE_PAYABLE_START|MORTGAGE_PAYABLE_END|OTHER_LIABILITIES_START|OTHER_LIABILITIES_END|TOTAL_START
478854|||||74026|64416||5512|74026
475862|||0||618328|604571|1388|8074|
493463|0|0|0|0|0|0|0|0|0
491566|0|0|0|0|0|0|0|0|0
493884|0|0|0|0|0|0|0|0|0
488921|0|0|0|0|0|0|0|0|
466517|4907|300|0||0|0|0||
493826|0|0|0|0|0|0|0|0|0
478651||0||0||0||0|
482731|0|0|0|0|0|0|554|1426|
468062|0|0|0|0|0|0|0|0|0
492102|||||||||
474340||||||0|2925|3368|
495337|||||0|0|19787|28918|
477993|0|0|0|0|0|0|0|0|0
503004|0|0|0|0|0|0|0|0|0
496650|0|0|0|0|0|0|0|0|0
479395|926|300|0|0|0|0|0|0|
497480|0|0|0|0|0|0|0|1073|0
493333|0|0|0|0|0|0|40|1707|40
465900|0|0|0|0|0|0|0|0|0
473446|||||||||
476041|2913|371|0|0|0|0|2159|1222|
472884|0|0|0|0|0|0|462|277|462
